"anio","codigo_canton","canton_original","canton","indice_competitividad","ranking_competitividad","categoria_competitividad","pilar_economico","pilar_empresarial","pilar_gobierno","pilar_laboral","pilar_infraestructura","pilar_innovacion","pilar_calidad_vida","femicidio_art_21","femicidio_otros_contextos","femicidio_ampliado","sospecha_femicidio","homicidios_mujeres_no_femicidio","homicidios_mujeres_sin_revision","homicidios_mujeres_pendientes","homicidios_indeterminado","femicidios_registrados","muertes_violentas_mujeres_total","matricula_estatal_total","matricula_mujeres","matricula_hombres","matricula_sexo_no_especificado","porcentaje_mujeres","porcentaje_hombres","matricula_primer_ingreso","matricula_no_primer_ingreso","universidad_predominante","cantidad_universidad_predominante","carrera_predominante","cantidad_carrera_predominante","cantidad_universidades_distintas","cantidad_carreras_distintas"
2023,409,"San Pablo","SAN PABLO",56.1184844970703,14,"Medio",60.2519073486328,38.2165336608887,52.221321105957,44.8109016418457,81.3453063964844,52.1257476806641,63.8576812744141,0,0,0,0,0,0,0,0,0,0,896,482,412,2,53.79,45.98,133,763,"UNIVERSIDAD NACIONAL",327,"ADMINISTRACION DE EMPRESAS",62,5,198
2023,410,"Sarapiquí","SARAPIQUI",36.4450149536133,73,"Bajo",26.0833492279053,27.9145336151123,23.3113574981689,46.5453262329102,39.8082885742188,35.7342224121094,55.7180404663086,0,0,0,0,0,0,0,0,0,0,1590,956,623,11,60.13,39.18,356,1234,"UNIVERSIDAD NACIONAL",537,"ADMINISTRACION",110,5,180
2023,501,"Liberia","LIBERIA",50.1618461608887,22,"Medio",54.2546157836914,30.7070636749268,37.6040840148926,61.9361991882324,61.1753234863281,57.2223663330078,48.2332649230957,0,2,0,0,1,0,0,0,2,3,2195,1183,1007,5,53.9,45.88,481,1714,"UNIVERSIDAD DE COSTA RICA",740,"ADMINISTRACION",145,5,199
2023,502,"Nicoya","NICOYA",44.6452445983887,53,"Medio",44.278694152832,30.3825416564941,43.8706321716309,56.064208984375,37.9091796875,32.355640411377,67.6558227539062,1,0,0,0,1,0,0,0,1,2,1313,760,553,0,57.88,42.12,253,1060,"UNIVERSIDAD NACIONAL",510,"ADMINISTRACION",131,5,169
2023,503,"Santa Cruz","SANTA CRUZ",47.9374465942383,32,"Medio",53.6150588989258,33.2676277160645,51.37109375,63.6268882751465,44.8055725097656,30.2642879486084,58.6115951538086,2,0,0,0,0,1,0,0,2,3,1157,660,491,6,57.04,42.44,246,911,"UNIVERSIDAD DE COSTA RICA",369,"SISTEMAS DE INFORMACION",70,5,164
2023,504,"Bagaces","BAGACES",47.256290435791,39,"Medio",30.5736961364746,28.3109092712402,41.8437652587891,46.8958168029785,50.2701988220215,56.2802848815918,76.6193695068359,0,0,0,0,0,0,0,0,0,0,718,403,313,2,56.13,43.59,167,551,"UNIVERSIDAD DE COSTA RICA",226,"ADMINISTRACION",35,5,132
2023,505,"Carrillo","CARRILLO",48.2445106506348,31,"Medio",52.5911293029785,29.8382225036621,44.8062896728516,54.3734703063965,57.1678924560547,45.0988731384277,53.8357048034668,0,1,0,0,0,0,0,0,1,1,716,393,319,4,54.89,44.55,160,556,"UNIVERSIDAD DE COSTA RICA",236,"ADMINISTRACION",65,5,118
2023,506,"Cañas","CANAS",46.2684707641602,44,"Medio",44.2938690185547,29.0509624481201,42.8040771484375,50.4003448486328,54.9927558898926,47.2474937438965,55.0898017883301,0,0,0,0,0,0,0,0,0,0,929,532,394,3,57.27,42.41,240,689,"UNIVERSIDAD TECNICA NACIONAL",392,"INGENIERIA TECNOLOGIAS DE INFORMACION",61,5,141
2023,507,"Abangares","ABANGARES",45.014762878418,52,"Medio",55.8285369873047,28.266731262207,47.4028015136719,29.509822845459,41.1620407104492,51.6589546203613,61.2744445800781,0,0,0,0,0,0,0,0,0,0,423,259,164,0,61.23,38.77,104,319,"UNIVERSIDAD ESTATAL A DISTANCIA",125,"ADMINISTRACION DE EMPRESAS",37,5,100
2023,508,"Tilarán","TILARAN",46.9824523925781,41,"Medio",32.3164863586426,28.6756935119629,54.6892967224121,31.4826126098633,56.3827171325684,52.1810340881348,73.1493225097656,0,0,0,0,0,0,0,0,0,0,767,465,302,0,60.63,39.37,160,607,"UNIVERSIDAD DE COSTA RICA",220,"INGENIERIA TECNOLOGIAS DE INFORMACION",47,5,158
2023,509,"Nandayure","NANDAYURE",45.8267135620117,46,"Medio",42.7456741333008,30.064001083374,48.1177520751953,31.2575206756592,29.3328723907471,52.5590782165527,86.7100830078125,0,0,0,0,0,0,0,0,0,0,371,211,158,2,56.87,42.59,84,287,"UNIVERSIDAD NACIONAL",110,"SISTEMAS DE INFORMACION",27,5,111
2023,510,"La Cruz","LA CRUZ",42.2975997924805,60,"Medio",38.625316619873,30.1815338134766,41.7690124511719,39.9882431030273,46.9600639343262,23.3098564147949,75.2491760253906,0,0,0,0,0,0,0,0,0,0,640,406,226,8,63.44,35.31,151,489,"UNIVERSIDAD ESTATAL A DISTANCIA",259,"ADMINISTRACION DE EMPRESAS",51,5,98
2023,511,"Hojancha","HOJANCHA",44.1438522338867,54,"Medio",35.6908302307129,28.7511520385742,55.4130172729492,38.6363334655762,35.5556945800781,45.6853141784668,69.2746276855469,0,0,0,0,0,0,0,0,0,0,253,146,106,1,57.71,41.9,46,207,"UNIVERSIDAD NACIONAL",97,"ADMINISTRACION",25,5,88
2023,601,"Puntarenas","PUNTARENAS",47.4036140441895,38,"Medio",45.7161674499512,30.129451751709,40.2923812866211,62.2162246704102,42.9982872009277,42.6226577758789,67.8501358032227,0,0,0,0,1,1,0,0,0,2,2893,1600,1288,5,55.31,44.52,716,2177,"UNIVERSIDAD TECNICA NACIONAL",1142,"INGENIERIA PRODUCCION INDUSTRIAL",142,5,214
2023,602,"Esparza","ESPARZA",49.5133590698242,25,"Medio",49.0427627563477,29.5546741485596,50.4829978942871,56.763599395752,47.9092063903809,49.148551940918,63.6917304992676,0,0,0,0,0,0,0,0,0,0,1281,715,565,1,55.82,44.11,283,998,"UNIVERSIDAD TECNICA NACIONAL",444,"INGENIERIA ELECTRICA",67,5,179
2023,603,"Buenos Aires","BUENOS AIRES",30.9002265930176,80,"Bajo",15.7957000732422,24.7865982055664,34.104564666748,29.1051959991455,38.2442283630371,12.864670753479,61.4006271362305,1,0,0,0,0,0,0,0,1,1,1446,932,513,1,64.45,35.48,284,1162,"UNIVERSIDAD ESTATAL A DISTANCIA",731,"EDUCACION GENERAL BASICA I Y II CICLOS",150,5,173
2023,604,"Montes de Oro","MONTES DE ORO",43.4415054321289,56,"Medio",40.0079917907715,28.8067226409912,49.1216125488281,38.5205497741699,53.5466728210449,39.4482841491699,54.6387062072754,0,0,0,0,0,0,0,0,0,0,511,278,232,1,54.4,45.4,120,391,"UNIVERSIDAD ESTATAL A DISTANCIA",162,"ADMINISTRACION DE EMPRESAS",27,5,119
2023,605,"Osa","OSA",44.0357398986816,55,"Medio",45.4633102416992,31.765007019043,53.2396621704102,46.8846626281738,36.5002479553223,24.7136993408203,69.6836013793945,0,0,0,0,0,0,0,0,0,0,502,328,173,1,65.34,34.46,117,385,"UNIVERSIDAD ESTATAL A DISTANCIA",235,"ADMINISTRACION DE EMPRESAS",59,5,108
2023,606,"Quepos","QUEPOS",45.110652923584,49,"Medio",54.3962326049805,33.752269744873,52.3845596313477,47.6145057678223,49.2623138427734,24.0098152160645,54.3548851013184,1,0,0,0,0,0,0,0,1,1,386,237,148,1,61.4,38.34,88,298,"UNIVERSIDAD ESTATAL A DISTANCIA",189,"ADMINISTRACION DE EMPRESAS",44,5,116
2023,607,"Golfito","GOLFITO",36.8240165710449,72,"Bajo",25.9271011352539,28.6829051971436,30.8161563873291,45.6554069519043,45.3181343078613,11.6023817062378,69.7660369873047,0,0,0,0,0,0,0,0,0,0,834,483,351,0,57.91,42.09,193,641,"UNIVERSIDAD DE COSTA RICA",303,"ADMINISTRACION",55,5,150
2023,608,"Coto Brus","COTO BRUS",40.3279991149902,63,"Medio",27.101131439209,26.9095706939697,36.594352722168,41.9046020507812,48.1864852905273,33.2353096008301,68.3645401000977,0,0,0,0,0,0,0,0,0,0,1281,790,490,1,61.67,38.25,256,1025,"UNIVERSIDAD ESTATAL A DISTANCIA",505,"EDUCACION GENERAL BASICA I Y II CICLOS",131,5,180
2023,609,"Parrita","PARRITA",38.8522148132324,67,"Bajo",46.6588592529297,29.7338733673096,45.0253219604492,31.3144435882568,45.1323318481445,14.3606052398682,59.7400703430176,0,0,0,0,2,1,0,0,0,3,209,128,81,0,61.24,38.76,51,158,"UNIVERSIDAD ESTATAL A DISTANCIA",95,"ADMINISTRACION DE EMPRESAS",27,5,93
2023,610,"Corredores","CORREDORES",34.7541351318359,76,"Bajo",37.6928787231445,16.5614013671875,26.9780158996582,44.392578125,47.9792060852051,20.1145992279053,49.5602760314941,1,1,0,0,0,2,0,0,2,4,1220,722,496,2,59.18,40.66,283,937,"UNIVERSIDAD ESTATAL A DISTANCIA",436,"SISTEMAS DE INFORMACION",85,5,159
2023,611,"Garabito","GARABITO",50.7355422973633,21,"Medio",66.4910354614258,34.5733528137207,63.6386833190918,45.4224090576172,55.5898246765137,43.0236358642578,46.4098472595215,0,0,0,0,0,0,1,0,0,1,231,136,90,5,58.87,38.96,65,166,"UNIVERSIDAD DE COSTA RICA",78,"ADMINISTRACION DE EMPRESAS",18,5,90
2023,701,"Limón","LIMON",37.2121925354004,70,"Bajo",40.5528831481934,28.1793880462646,36.8790969848633,51.7174415588379,51.1471290588379,17.8618698120117,34.1475296020508,0,2,0,0,0,4,0,0,2,6,1723,968,754,1,56.18,43.76,366,1357,"UNIVERSIDAD DE COSTA RICA",743,"ADMINISTRACION DE EMPRESAS",178,5,191
2023,702,"Pococí","POCOCI",46.5076484680176,43,"Medio",39.3611869812012,32.1603050231934,29.9273490905762,60.1133041381836,46.4199600219727,49.3663749694824,68.2050552368164,3,0,0,0,2,0,0,0,3,5,3281,1911,1359,11,58.24,41.42,694,2587,"UNIVERSIDAD ESTATAL A DISTANCIA",1200,"ADMINISTRACION DE EMPRESAS",248,5,246
2023,703,"Siquirres","SIQUIRRES",38.6334075927734,68,"Bajo",39.2968330383301,30.6178874969482,29.6020126342773,39.8046836853027,42.842357635498,25.5335750579834,62.736515045166,0,0,0,0,0,0,0,0,0,0,1044,625,417,2,59.87,39.94,212,832,"UNIVERSIDAD DE COSTA RICA",434,"ADMINISTRACION DE EMPRESAS",86,5,169
2023,704,"Talamanca","TALAMANCA",28.9172134399414,81,"Bajo",25.0411930084229,26.662992477417,42.0021286010742,36.2843437194824,17.6726684570312,0.00499999988824129,54.7521629333496,0,0,0,0,2,0,0,0,0,2,720,429,287,4,59.58,39.86,146,574,"UNIVERSIDAD ESTATAL A DISTANCIA",336,"EDUCACION GENERAL BASICA I Y II CICLOS",53,5,129
2023,705,"Matina","MATINA",32.2575378417969,79,"Bajo",30.7253360748291,27.5873394012451,47.287425994873,36.8329467773438,33.6181716918945,20.5358581542969,29.2157001495361,0,0,0,0,1,1,0,0,0,2,634,379,252,3,59.78,39.75,137,497,"UNIVERSIDAD DE COSTA RICA",289,"EDUCACION GENERAL BASICA I Y II CICLOS",50,5,123
2023,706,"Guácimo","GUACIMO",43.1364707946777,57,"Medio",34.3903160095215,32.3060073852539,38.3662986755371,52.8108711242676,47.4158668518066,32.4953231811523,64.1706161499023,0,0,0,0,1,0,0,0,0,1,863,528,331,4,61.18,38.35,213,650,"UNIVERSIDAD ESTATAL A DISTANCIA",334,"ADMINISTRACION DE EMPRESAS",54,5,154
2024,101,"San José","SAN JOSE",66.018798828125,3,"Alto",66.9229736328125,67.3998107910156,62.7404441833496,67.6175689697266,82.3671340942383,69.5483932495117,45.5352935791016,1,0,0,0,0,5,0,0,1,6,4991,2574,2386,31,51.57,47.81,978,4013,"UNIVERSIDAD DE COSTA RICA",2428,"ADMINISTRACION DE EMPRESAS",397,5,375
2024,102,"Escazú","ESCAZU",71.9805374145508,2,"Alto",80.3993911743164,66.0081176757812,75.2723922729492,58.637020111084,74.0186538696289,79.9899597167969,69.5382232666016,0,0,0,0,0,0,0,0,0,0,1314,681,621,12,51.83,47.26,259,1055,"UNIVERSIDAD DE COSTA RICA",638,"ADMINISTRACION DE EMPRESAS",106,5,225
2024,103,"Desamparados","DESAMPARADOS",51.2223777770996,19,"Medio",28.9970951080322,32.7069091796875,29.9387969970703,69.3275146484375,82.9257583618164,49.9815521240234,64.6790237426758,0,0,0,0,0,1,0,0,0,1,3620,2028,1579,13,56.02,43.62,619,3001,"UNIVERSIDAD DE COSTA RICA",1586,"ADMINISTRACION DE EMPRESAS",381,5,275
2024,104,"Puriscal","PURISCAL",42.2429428100586,61,"Medio",28.7908916473389,27.8627490997314,41.9205513000488,60.2967720031738,42.6750450134277,32.6033363342285,61.5512542724609,0,0,0,0,0,0,0,0,0,0,1071,655,413,3,61.16,38.56,183,888,"UNIVERSIDAD ESTATAL A DISTANCIA",492,"ADMINISTRACION DE EMPRESAS",100,5,178
2024,105,"Tarrazú","TARRAZU",39.3525924682617,69,"Bajo",37.3148155212402,10.1666135787964,43.9865684509277,33.716968536377,49.0290908813477,38.0824127197266,63.1716728210449,0,0,0,0,0,0,0,0,0,0,641,403,235,3,62.87,36.66,122,519,"UNIVERSIDAD ESTATAL A DISTANCIA",264,"ADMINISTRACION DE EMPRESAS",58,5,155
2024,106,"Aserrí","ASERRI",42.0841407775879,63,"Medio",14.5214853286743,31.0251388549805,28.4631938934326,56.1096496582031,57.1322326660156,43.716983795166,63.620288848877,0,0,0,0,0,0,0,0,0,0,1266,725,540,1,57.27,42.65,232,1034,"UNIVERSIDAD DE COSTA RICA",540,"ADMINISTRACION DE EMPRESAS",144,5,201
2024,107,"Mora","MORA",47.481689453125,39,"Medio",46.1862564086914,31.9052257537842,46.092658996582,57.4831848144531,51.4631423950195,45.6255683898926,53.6157989501953,0,0,0,0,0,0,0,0,0,0,725,419,301,5,57.79,41.52,144,581,"UNIVERSIDAD ESTATAL A DISTANCIA",271,"ADMINISTRACION DE EMPRESAS",79,5,168
2024,108,"Goicoechea","GOICOECHEA",55.34326171875,15,"Medio",47.3417549133301,35.3497772216797,41.739933013916,64.0932846069336,81.591423034668,57.9299392700195,59.3567085266113,0,0,0,0,0,1,0,0,0,1,2636,1373,1257,6,52.09,47.69,453,2183,"UNIVERSIDAD DE COSTA RICA",1401,"ADMINISTRACION DE EMPRESAS",224,5,273
2024,109,"Santa Ana","SANTA ANA",61.838451385498,10,"Alto",73.1481018066406,47.5933036804199,56.7758140563965,51.2222366333008,71.8631210327148,66.8042831420898,65.4623031616211,0,0,0,0,0,1,0,0,0,1,1010,549,458,3,54.36,45.35,173,837,"UNIVERSIDAD DE COSTA RICA",547,"ADMINISTRACION DE EMPRESAS",80,5,208
2024,110,"Alajuelita","ALAJUELITA",44.737922668457,56,"Medio",20.4246253967285,43.9773101806641,24.0748481750488,55.5845260620117,69.7179718017578,48.1931610107422,51.1930084228516,0,0,0,0,1,2,0,0,0,3,956,515,435,6,53.87,45.5,192,764,"UNIVERSIDAD DE COSTA RICA",380,"ADMINISTRACION DE EMPRESAS",118,5,182
2024,111,"Vázquez de Coronado","VAZQUEZ DE CORONADO",45.3937301635742,54,"Medio",21.4408397674561,31.0071048736572,38.0925369262695,53.7051048278809,68.3129348754883,45.7638778686523,59.4337043762207,0,0,0,0,0,0,0,0,0,0,1735,888,844,3,51.18,48.65,301,1434,"UNIVERSIDAD DE COSTA RICA",884,"ADMINISTRACION DE EMPRESAS",124,5,250
2024,112,"Acosta","ACOSTA",38.7364311218262,71,"Bajo",26.2957572937012,25.1691818237305,39.7263374328613,41.5073280334473,38.5058670043945,36.4615898132324,63.488956451416,0,0,0,0,0,0,0,0,0,0,616,378,236,2,61.36,38.31,86,530,"UNIVERSIDAD ESTATAL A DISTANCIA",290,"ADMINISTRACION DE EMPRESAS",74,5,138
2024,113,"Tibás","TIBAS",59.2566986083984,11,"Medio",48.8022308349609,52.9902801513672,43.2316780090332,51.6899642944336,84.989143371582,61.4637298583984,71.6298751831055,0,0,0,0,0,0,0,0,0,0,1381,711,664,6,51.48,48.08,261,1120,"UNIVERSIDAD DE COSTA RICA",614,"ADMINISTRACION DE EMPRESAS",104,5,237
2024,114,"Moravia","MORAVIA",58.400936126709,12,"Medio",47.8428039550781,38.9689712524414,44.6375007629395,64.9479141235352,73.8656387329102,63.9569854736328,74.5867462158203,0,0,0,0,0,0,0,0,0,0,1662,881,778,3,53.01,46.81,300,1362,"UNIVERSIDAD DE COSTA RICA",875,"ADMINISTRACION DE EMPRESAS",132,5,250
2024,115,"Montes de Oca","MONTES DE OCA",63.2064895629883,9,"Alto",62.5176963806152,53.4399528503418,41.4951553344727,67.9109954833984,80.8122406005859,69.7251663208008,66.5442276000977,0,0,0,0,0,1,0,0,0,1,2458,1282,1161,15,52.16,47.23,324,2134,"UNIVERSIDAD DE COSTA RICA",1744,"ADMINISTRACION DE EMPRESAS",110,5,298
2024,116,"Turrubares","TURRUBARES",34.0588302612305,79,"Bajo",17.9073314666748,25.5841827392578,56.1760520935059,28.0622940063477,23.4439010620117,35.6370964050293,51.6009559631348,0,0,0,0,0,0,0,0,0,0,157,94,63,0,59.87,40.13,34,123,"UNIVERSIDAD ESTATAL A DISTANCIA",52,"ADMINISTRACION DE EMPRESAS",18,5,74
2024,117,"Dota","DOTA",40.3537063598633,65,"Medio",40.8443222045898,25.8927307128906,53.4667053222656,35.5159111022949,37.3384284973145,34.0504455566406,55.3674087524414,1,0,0,0,0,0,0,0,1,1,198,123,73,2,62.12,36.87,38,160,"UNIVERSIDAD ESTATAL A DISTANCIA",80,"ADMINISTRACION DE EMPRESAS",15,5,94
2024,118,"Curridabat","CURRIDABAT",63.5967254638672,7,"Alto",63.418586730957,47.530403137207,58.7737197875977,58.7471046447754,84.2546539306641,70.1653289794922,62.2872772216797,0,0,0,0,0,0,0,0,0,0,1793,917,873,3,51.14,48.69,325,1468,"UNIVERSIDAD DE COSTA RICA",1047,"ADMINISTRACION DE EMPRESAS",142,5,251
2024,119,"Pérez Zeledón","PEREZ ZELEDON",46.3677024841309,48,"Medio",34.6797714233398,27.9404850006104,34.3094215393066,66.6919937133789,48.9986457824707,39.8566017150879,72.0970077514648,0,0,0,0,0,0,0,0,0,0,4804,2745,2053,6,57.14,42.74,907,3897,"UNIVERSIDAD ESTATAL A DISTANCIA",1812,"INGENIERIA EN SISTEMAS DE INFORMACION",257,5,251
2024,120,"León Cortés","LEON CORTES",37.9387130737305,73,"Bajo",22.83078956604,2.84511876106262,50.2789878845215,37.7020988464355,43.9418029785156,38.7756309509277,69.1965713500977,0,0,0,0,0,0,0,0,0,0,459,308,151,0,67.1,32.9,76,383,"UNIVERSIDAD ESTATAL A DISTANCIA",215,"ADMINISTRACION DE EMPRESAS",40,5,125
2024,201,"Alajuela","ALAJUELA",64.3559036254883,6,"Alto",65.461067199707,36.131763458252,62.1443252563477,76.6398620605469,65.7417755126953,85.848388671875,58.5241584777832,0,0,0,0,0,1,0,0,0,1,8293,4270,3973,50,51.49,47.91,1892,6401,"UNIVERSIDAD TECNICA NACIONAL",3328,"ADMINISTRACION DE EMPRESAS",714,5,338
2024,202,"San Ramón","SAN RAMON",47.7991561889648,37,"Medio",36.5831832885742,29.9735946655273,37.3118705749512,64.3673248291016,48.0546760559082,44.8783149719238,73.4251251220703,0,0,0,0,0,0,0,0,0,0,3410,1941,1457,12,56.92,42.73,639,2771,"UNIVERSIDAD DE COSTA RICA",1638,"ADMINISTRACION DE EMPRESAS",188,5,263
2024,203,"Grecia","GRECIA",54.8780860900879,16,"Medio",54.1192932128906,31.1036052703857,43.0611228942871,67.3883209228516,58.1533622741699,67.1290969848633,63.1917915344238,0,0,0,0,0,0,0,0,0,0,2142,1092,1047,3,50.98,48.88,431,1711,"UNIVERSIDAD DE COSTA RICA",1003,"ADMINISTRACION DE EMPRESAS",98,5,233
2024,204,"San Mateo","SAN MATEO",47.4162979125977,40,"Medio",44.6327133178711,30.1202507019043,57.0005035400391,50.0231704711914,48.0261077880859,35.7244644165039,66.3868713378906,0,0,0,0,0,0,0,0,0,0,222,137,85,0,61.71,38.29,56,166,"UNIVERSIDAD DE COSTA RICA",71,"ADMINISTRACION DE EMPRESAS",12,5,102
2024,205,"Atenas","ATENAS",48.3459930419922,35,"Medio",36.6223564147949,32.2395095825195,46.4777297973633,59.0302505493164,51.6617774963379,50.253776550293,62.1365547180176,0,0,0,0,0,0,0,0,0,0,930,490,437,3,52.69,46.99,188,742,"UNIVERSIDAD DE COSTA RICA",307,"CONTABILIDAD Y FINANZAS",70,5,183
2024,206,"Naranjo","NARANJO",48.7785758972168,33,"Medio",38.0448112487793,30.4735717773438,44.4853019714355,57.2254981994629,52.0146102905273,52.86474609375,66.3414993286133,0,0,0,0,0,0,0,0,0,0,1421,782,629,10,55.03,44.26,280,1141,"UNIVERSIDAD DE COSTA RICA",529,"ADMINISTRACION DE EMPRESAS",87,5,196
2024,207,"Palmares","PALMARES",50.1482200622559,24,"Medio",38.6052322387695,33.9277305603027,39.9338226318359,60.788459777832,64.512939453125,49.2720489501953,63.9973106384277,1,0,0,0,0,0,0,0,1,1,1312,710,594,8,54.12,45.27,273,1039,"UNIVERSIDAD DE COSTA RICA",587,"ADMINISTRACION DE EMPRESAS",93,5,202
2024,208,"Poás","POAS",48.9472160339355,32,"Medio",38.8445205688477,35.3251800537109,42.0578994750977,54.1010665893555,58.7270927429199,52.8803596496582,60.6943855285645,0,0,0,0,0,0,0,0,0,0,856,468,386,2,54.67,45.09,198,658,"UNIVERSIDAD DE COSTA RICA",283,"ADMINISTRACION DE EMPRESAS",41,5,175
2024,209,"Orotina","OROTINA",47.5485229492188,38,"Medio",61.522819519043,33.327392578125,49.5650787353516,47.3962936401367,55.6435394287109,30.7543277740479,54.6302032470703,0,0,0,0,0,0,0,0,0,0,565,305,257,3,53.98,45.49,135,430,"UNIVERSIDAD DE COSTA RICA",171,"ADMINISTRACION DE EMPRESAS",37,5,141
2024,210,"San Carlos","SAN CARLOS",49.0851593017578,31,"Medio",44.7497253417969,33.4512825012207,40.6245651245117,63.3115921020508,55.1032829284668,41.3640365600586,64.9916381835938,1,0,0,0,0,0,0,0,1,1,5072,2880,2159,33,56.78,42.57,1143,3929,"UNIVERSIDAD ESTATAL A DISTANCIA",1343,"ADMINISTRACION DE EMPRESAS",382,5,267
2024,211,"Zarcero","ZARCERO",45.4820594787598,53,"Medio",39.9936752319336,32.0482597351074,50.8875007629395,44.1174583435059,41.5306625366211,50.2568778991699,59.5399742126465,0,0,0,0,0,0,0,0,0,0,461,276,183,2,59.87,39.7,97,364,"UNIVERSIDAD DE COSTA RICA",196,"ADMINISTRACION DE EMPRESAS",26,5,142
2024,212,"Sarchí","SARCHI",48.7269325256348,34,"Medio",41.784610748291,30.9960556030273,50.8842964172363,44.714412689209,55.1335029602051,54.3226356506348,63.2530250549316,0,0,0,0,0,0,0,0,0,0,480,225,255,0,46.88,53.12,87,393,"UNIVERSIDAD DE COSTA RICA",196,"ADMINISTRACION DE EMPRESAS",25,5,136
2024,213,"Upala","UPALA",36.7429046630859,76,"Bajo",29.2686405181885,25.9322242736816,24.7111301422119,37.2566833496094,49.354663848877,30.7560539245605,59.9209327697754,2,0,0,0,0,0,0,0,2,2,1881,1251,607,23,66.51,32.27,347,1534,"UNIVERSIDAD ESTATAL A DISTANCIA",979,"EDUCACION GENERAL BASICA I Y II CICLOS",227,5,167
2024,214,"Los Chiles","LOS CHILES",31.7370147705078,81,"Bajo",29.0371322631836,27.9251804351807,29.8115043640137,23.1618785858154,44.0973854064941,12.674467086792,55.4515609741211,0,0,0,0,0,0,0,0,0,0,674,458,205,11,67.95,30.42,121,553,"UNIVERSIDAD ESTATAL A DISTANCIA",288,"ADMINISTRACION DE EMPRESAS",60,5,136
2024,215,"Guatuso","GUATUSO",38.5434341430664,72,"Bajo",23.0452480316162,29.1552410125732,44.1120300292969,28.5511989593506,50.9884414672852,30.0587978363037,63.8930740356445,0,0,0,0,0,0,0,0,0,0,461,299,160,2,64.86,34.71,105,356,"UNIVERSIDAD ESTATAL A DISTANCIA",186,"ADMINISTRACION DE EMPRESAS",42,5,118
2024,216,"Río Cuarto","RIO CUARTO",45.6533203125,51,"Medio",40.9790115356445,49.0108261108398,44.777027130127,52.9173393249512,45.2002487182617,23.0053882598877,63.6833877563477,0,0,0,0,0,0,0,0,0,0,254,162,89,3,63.78,35.04,64,190,"UNIVERSIDAD ESTATAL A DISTANCIA",88,"ADMINISTRACION DE EMPRESAS",23,5,92
2024,301,"Cartago","CARTAGO",63.2738189697266,8,"Alto",68.5013732910156,33.7567825317383,48.4743003845215,69.9502563476562,70.034553527832,83.1271438598633,69.0723190307617,0,0,0,0,0,0,0,0,0,0,4456,2228,2223,5,50,49.89,806,3650,"UNIVERSIDAD DE COSTA RICA",1643,"ADMINISTRACION DE EMPRESAS",472,5,284
2024,302,"Paraíso","PARAISO",50.046688079834,26,"Medio",42.1005554199219,34.5010643005371,41.2262687683105,56.7210006713867,60.5114250183105,50.7765655517578,64.4899291992188,0,0,0,0,1,0,0,0,0,1,1510,761,749,0,50.4,49.6,267,1243,"UNIVERSIDAD DE COSTA RICA",648,"ADMINISTRACION DE EMPRESAS",149,5,206
2024,303,"La Unión","LA UNION",56.6459159851074,13,"Medio",56.5631942749023,35.2814979553223,47.4261932373047,54.0198440551758,72.6491928100586,62.2632102966309,68.3182907104492,0,0,0,0,0,0,0,0,0,0,2413,1211,1197,5,50.19,49.61,449,1964,"UNIVERSIDAD DE COSTA RICA",1226,"ADMINISTRACION DE EMPRESAS",228,5,255
2024,304,"Jiménez","JIMENEZ",40.5328254699707,64,"Medio",13.8451976776123,25.769359588623,48.2109146118164,40.8884658813477,49.5114250183105,34.4123115539551,71.0920944213867,0,0,0,0,0,0,0,0,0,0,588,343,244,1,58.33,41.5,120,468,"UNIVERSIDAD DE COSTA RICA",285,"INFORMATICA EMPRESARIAL",40,5,140
2024,305,"Turrialba","TURRIALBA",42.1530990600586,62,"Medio",32.7216567993164,28.2091674804688,40.0769958496094,56.8948249816895,50.4552154541016,26.4581489562988,60.255672454834,0,0,0,0,0,1,0,0,0,1,2910,1535,1372,3,52.75,47.15,614,2296,"UNIVERSIDAD DE COSTA RICA",1402,"INFORMATICA EMPRESARIAL",181,5,228
2024,306,"Alvarado","ALVARADO",47.4019470214844,41,"Medio",37.4168701171875,27.1421184539795,44.9540824890137,43.7162246704102,50.154369354248,49.7342147827148,78.6957626342773,0,0,0,0,0,0,0,0,0,0,337,195,141,1,57.86,41.84,57,280,"UNIVERSIDAD DE COSTA RICA",158,"ADMINISTRACION DE EMPRESAS",29,5,118
2024,307,"Oreamuno","OREAMUNO",48.0785331726074,36,"Medio",38.2131690979004,31.0072765350342,39.9299354553223,48.1474761962891,57.3658981323242,54.7714424133301,67.1145324707031,0,0,0,0,0,0,0,0,0,0,1266,655,610,1,51.74,48.18,225,1041,"UNIVERSIDAD DE COSTA RICA",517,"ADMINISTRACION DE EMPRESAS",133,5,199
2024,308,"El Guarco","EL GUARCO",54.5577735900879,17,"Medio",48.6913642883301,29.8360691070557,37.9678688049316,55.8008575439453,55.2314682006836,79.676887512207,74.6998977661133,0,0,0,0,0,0,0,0,0,0,1281,652,627,2,50.9,48.95,219,1062,"UNIVERSIDAD DE COSTA RICA",498,"ADMINISTRACION DE EMPRESAS",147,5,200
2024,401,"Heredia","HEREDIA",64.5118865966797,5,"Alto",65.3203125,41.0757484436035,49.9690895080566,66.3083190917969,84.1171417236328,82.0758895874023,62.7166862487793,0,0,0,0,0,0,0,0,0,0,3465,1776,1669,20,51.26,48.17,641,2824,"UNIVERSIDAD NACIONAL",1250,"ADMINISTRACION",223,5,314
